Year,Province,Regency/City,Plastic per day (ton),Plastic per year (ton),Land Area (km2),Population,GDP,Gini,HDI,highest_restriction,start_date
2022,Jawa Barat,KOTA TASIKMALAYA,17.23194,6289.701300000001,171.61,746710.0,24974677.66,0.405,73.83,Fee,2020
2022,Jawa Barat,KOTA BANJAR,16.536451749999998,6035.467094999999,113.49,207625.0,4916166.53,0.362,72.55,Fee,2020
2019,Jawa Tengah,CILACAP,149.90639000000002,54716.08686,2124.47,1727098,114117079.8,0.361,69.98,None,2019
2019,Jawa Tengah,KEBUMEN,52.8502,19290.2606,1211.74,1197982,27936659.65,0.361,69.6,None,2019
2019,Jawa Tengah,PURWOREJO,34.4796,12584.8968,1091.49,718316,18657373.14,0.361,72.5,None,2019
2019,Jawa Tengah,WONOSOBO,63.24,23082.338000000003,981.41,790504,18807664.1,0.361,68.27,None,2019
2019,Jawa Tengah,BOYOLALI,55.54651,20274.315297,1008.45,984807,32665981.16,0.361,73.8,None,2019
2019,Jawa Tengah,KLATEN,70.5,25732.194000000003,658.22,1174986,39766522.78,0.361,75.29,None,2019
2019,Jawa Tengah,SUKOHARJO,51.36534,18748.554084,489.12,891912,36945880.36,0.361,76.84,None,2019
2019,Jawa Tengah,WONOGIRI,51.56246000000001,18820.366398,1793.67,959492,29044917.06,0.361,69.98,Ban,2020
2019,Jawa Tengah,SRAGEN,59.133030000000005,21583.69359,941.54,890518,37836230.82,0.361,73.43,None,2019
2019,Jawa Tengah,GROBOGAN,110.871,40467.861,2013.86,1377788,27278521.82,0.361,69.86,None,2019
2019,Jawa Tengah,REMBANG,78.852605,28780.94934,887.13,638188,18944046.78,0.361,70.15,None,2019
2019,Jawa Tengah,PATI,76.86027157894736,28053.976128947368,1489.19,1259590,43039953.68,0.361,71.35,Ban,2019
2019,Jawa Tengah,KUDUS,39.22559999999999,14317.4916,425.15,871311,110580428.5,0.361,74.94,Ban,2020
2019,Jawa Tengah,JEPARA,135.028881,49285.47286,1059.25,1257912,30230196.61,0.361,71.88,None,2019
2019,Jawa Tengah,SEMARANG,95.8958,35002.24,950.21,1053786,49620375.46,0.361,74.14,None,2019
2019,Jawa Tengah,KENDAL,43.554328,15897.156484,1118.13,971086,42550706.97,0.361,71.97,None,2019
2019,Jawa Tengah,BATANG,35.35002157894737,12903.032311578949,788.65,768583,21585719.48,0.361,68.42,None,2019
2019,Jawa Tengah,PEMALANG,78.168,28531.582,1118.03,1302813,25483601.77,0.361,66.32,None,2019
2019,Jawa Tengah,BREBES,63.3185,23111.2014,1902.37,1809096,46178657.58,0.361,66.12,None,2019
2019,Jawa Tengah,KOTA MAGELANG,0.6831200000000001,249.35168,16.06,122111,8806285.6,0.361,78.8,None,2019
2019,Jawa Tengah,KOTA SEMARANG,215.29412,78582.2162,373.78,1814110,191352036.3,0.361,83.19,Ban,2019
2020,Jawa Tengah,CILACAP,154.311876,56323.747714000005,2124.47,1944857.0,104542659.5,0.362,69.95,Fee,2020
2020,Jawa Tengah,PURWOREJO,25.9263,9463.2174,1091.49,769880.0,18646485.02,0.362,72.68,Fee,2020
2020,Jawa Tengah,WONOSOBO,70.33,25670.42,981.41,879124.0,18838679.07,0.362,68.22,Fee,2020
2020,Jawa Tengah,MAGELANG,121.88289,44486.92907,1102.93,1299859.0,32462030.1,0.362,69.87,Fee,2020
2020,Jawa Tengah,BOYOLALI,54.86346188888889,20025.19407655556,1008.45,1062713.0,32687589.9,0.362,74.25,Fee,2020
2020,Jawa Tengah,SUKOHARJO,55.32952,20195.252,489.12,907587.0,36890533.42,0.362,76.98,Fee,2020
2020,Jawa Tengah,WONOGIRI,109.36,39915.9625,1793.67,1043177.0,29166531.53,0.362,70.25,Ban,2020
2020,Jawa Tengah,SRAGEN,60.37703,22037.64872,941.54,976951.0,37850990.68,0.362,73.95,Fee,2020
2020,Jawa Tengah,BLORA,148.568,54227.3,1821.59,884333.0,24004210.06,0.362,68.84,Fee,2020
2020,Jawa Tengah,REMBANG,82.02545,29938.98609,887.13,645333.0,18943648.8,0.362,70.02,Fee,2020
2020,Jawa Tengah,PATI,124.79898933333337,45551.665404666666,1489.19,1324188.0,43288565.81,0.362,71.77,Ban,2019
2020,Jawa Tengah,KUDUS,84.00914011111112,30663.19704311111,425.15,849184.0,109538558.6,0.362,75.0,Ban,2020
2020,Jawa Tengah,JEPARA,136.828952,49942.31229,1059.25,1184947.0,30175170.54,0.362,71.99,Fee,2020
2020,Jawa Tengah,SEMARANG,101.346,36991.1171,950.21,1053094.0,49046716.57,0.362,74.1,Fee,2020
2020,Jawa Tengah,TEMANGGUNG,52.456796,19146.89966,837.71,790174.0,21557077.14,0.362,69.57,Fee,2020
2020,Jawa Tengah,KENDAL,46.07694,16818.165663000003,1118.13,1018505.0,42586186.69,0.362,72.29,Fee,2020
2020,Jawa Tengah,BATANG,45.829749777777785,16727.53855422222,788.65,801718.0,21621362.81,0.362,68.65,Fee,2020
2020,Jawa Tengah,PEMALANG,97.925,35742.6625,1118.03,1471489.0,25820813.34,0.362,66.32,Fee,2020
2020,Jawa Tengah,TEGAL,147.69265,53907.85494999999,876.1,1596996.0,35299977.86,0.362,68.39,Fee,2020
2020,Jawa Tengah,BREBES,148.40699999999998,54168.528,1902.37,1978759.0,47058595.6,0.362,66.11,Fee,2020
2020,Jawa Tengah,KOTA MAGELANG,19.26615,7032.45865,16.06,121526.0,8713158.54,0.362,78.99,Fee,2020
2020,Jawa Tengah,KOTA SALATIGA,21.727783,7930.461683222224,57.36,192322.0,13271841.36,0.362,83.14,Fee,2022
2020,Jawa Tengah,KOTA SEMARANG,219.59928,80153.85587999999,373.78,1653524.0,188731693.9,0.362,83.05,Ban,2019
2021,Jawa Tengah,CILACAP,154.93747800000003,56551.964368,2124.47,1963824.0,109653598.2,0.34,70.42,Fee,2020
2021,Jawa Tengah,BANYUMAS,160.569,58607.325,1335.3,1789630.0,56919815.96,0.364,72.44,Ban,2019
2021,Jawa Tengah,PURBALINGGA,92.797785,33871.358510000005,677.55,1007794.0,26393807.46,0.365,69.15,Fee,2020
2021,Jawa Tengah,PURWOREJO,25.9938,9487.8162,1091.49,773588.0,19602717.78,0.337,72.98,Fee,2020
2021,Jawa Tengah,WONOSOBO,73.35440869565218,26774.654208173917,981.41,886613.0,19856862.36,0.384,68.43,Fee,2020
2021,Jawa Tengah,MAGELANG,122.01534999999998,44535.27697,1102.93,1305512.0,34176312.43,0.384,70.12,Fee,2020
2021,Jawa Tengah,BOYOLALI,58.77446217391305,21452.49480226087,1008.45,1070247.0,34896960.78,0.364,74.4,Fee,2020
2021,Jawa Tengah,KLATEN,88.84015,32426.553915,658.22,1267272.0,42271255.88,0.351,76.12,Fee,2020
2021,Jawa Tengah,SUKOHARJO,57.260385,20900.249208,489.12,911603.0,38990458.19,0.373,77.13,Fee,2020
2021,Jawa Tengah,WONOGIRI,109.8425,40092.4025,1793.67,1049292.0,30581452.94,0.356,70.49,Ban,2020
2021,Jawa Tengah,KARANGANYAR,72.368,26414.378000000004,775.44,938808.0,39157912.6,0.387,75.99,Fee,2020
2021,Jawa Tengah,SRAGEN,66.23720999999999,24176.60651,941.54,983641.0,40087775.48,0.313,74.08,Fee,2020
2021,Jawa Tengah,BLORA,90.74,33120.632000000005,1821.59,886147.0,26928608.47,0.32,69.37,Fee,2020
2021,Jawa Tengah,REMBANG,84.62987000000001,30890.06102,887.13,647766.0,20071106.77,0.332,70.43,Fee,2020
2021,Jawa Tengah,PATI,133.79399573913045,48835.10347904348,1489.19,1330983.0,45565935.33,0.332,72.28,Ban,2019
2021,Jawa Tengah,JEPARA,86.81736,31688.1628,1059.25,1188510.0,32045698.36,0.329,72.36,Fee,2020
2021,Jawa Tengah,DEMAK,166.65075900000002,60827.829252,900.12,1212377.0,27649980.0,0.283,72.57,Fee,2020
2021,Jawa Tengah,SEMARANG,157.96499999999995,57656.7,950.21,1059844.0,51796320.01,0.376,74.24,Fee,2020
2021,Jawa Tengah,TEMANGGUNG,74.57534700000001,27220.137336,837.71,794403.0,22627791.48,0.374,69.88,Fee,2020
2021,Jawa Tengah,BATANG,51.86560000000001,18930.7808,788.65,807005.0,23125755.99,0.303,68.92,Fee,2020
2021,Jawa Tengah,PEKALONGAN,34.8777,12730.3083,837.0,976504.0,24030300.26,0.308,70.11,Fee,2020
2021,Jawa Tengah,PEMALANG,118.9432643478261,43413.96614095653,1118.03,1484209.0,27443892.73,0.333,66.56,Fee,2020
2021,Jawa Tengah,TEGAL,221.3442,80790.4317,876.1,1608611.0,37334993.58,0.322,68.79,Fee,2020
2021,Jawa Tengah,BREBES,108.1509,39475.1786,1902.37,1992685.0,48966236.57,0.35,66.32,Fee,2020
2021,Jawa Tengah,KOTA MAGELANG,17.3462,6331.30495,16.06,121610.0,9178749.62,0.452,79.43,Fee,2020
2021,Jawa Tengah,KOTA SALATIGA,22.681264,8278.992768347827,57.36,193525.0,14008905.62,0.411,83.6,Fee,2022
2021,Jawa Tengah,KOTA SEMARANG,202.98408,74088.957,373.78,1656564.0,204871001.7,0.427,83.55,Ban,2019
2021,Jawa Tengah,KOTA TEGAL,28.219800000000003,10300.2928,39.68,275781.0,16017044.53,0.384,75.52,Fee,2020
2022,Jawa Tengah,CILACAP,156.12792800000005,56986.55907600001,2124.47,1988622.0,120938296.4,0.356,70.99,Fee,2020
2022,Jawa Tengah,BANYUMAS,161.06699999999998,58789.347,1335.3,1806013.0,62852908.13,0.353,73.17,Ban,2019
2022,Jawa Tengah,PURBALINGGA,94.284208,34413.73591999999,677.55,1019840.0,28820822.77,0.344,69.54,Fee,2020
2022,Jawa Tengah,KEBUMEN,55.566,20281.608,1211.74,1376825.0,32601944.7,0.354,70.79,Fee,2020
2022,Jawa Tengah,PURWOREJO,43.4355,15854.133,1091.49,778257.0,21349004.94,0.353,73.6,Fee,2020
2022,Jawa Tengah,WONOSOBO,37.027875,13515.306815999998,981.41,896346.0,21590618.38,0.363,68.89,Fee,2020
2022,Jawa Tengah,BOYOLALI,55.124611400000006,20120.58491212,1008.45,1079952.0,38814934.12,0.366,74.97,Fee,2020
2022,Jawa Tengah,KLATEN,96.77451,35322.86772,658.22,1275850.0,46613428.71,0.364,76.95,Fee,2020
2022,Jawa Tengah,SUKOHARJO,61.634976,22496.815627,489.12,916627.0,42819987.27,0.368,77.94,Fee,2020
2022,Jawa Tengah,WONOGIRI,86.93,31729.4625,1793.67,1057087.0,33699422.13,0.348,71.04,Ban,2020
2022,Jawa Tengah,KARANGANYAR,75.104,27413.194000000003,775.44,947642.0,43116960.28,0.36,76.58,Fee,2020
2022,Jawa Tengah,SRAGEN,66.10015999999999,24126.74656,941.54,992243.0,44280477.06,0.349,74.65,Fee,2020
2022,Jawa Tengah,GROBOGAN,160.04509036000002,58416.778309,2013.86,1470150.0,31819468.19,0.333,70.97,Fee,2020
2022,Jawa Tengah,BLORA,145.559,53128.465,1821.59,888224.0,30968894.31,0.342,69.95,Fee,2020
2022,Jawa Tengah,REMBANG,86.85878500000001,31702.957,887.13,650770.0,22107209.24,0.326,71.0,Fee,2020
2022,Jawa Tengah,KUDUS,81.968464,29918.589955,425.15,856472.0,114664501.5,0.379,75.89,Ban,2020
2022,Jawa Tengah,JEPARA,96.329632,35160.635712,1059.25,1192811.0,35001075.36,0.342,73.15,Fee,2020
2022,Jawa Tengah,DEMAK,158.9214,58006.5992,900.12,1223217.0,30256163.85,0.3,73.36,Fee,2020
2022,Jawa Tengah,SEMARANG,99.85176576,36446.032054840005,950.21,1068492.0,56632203.74,0.345,74.67,Fee,2020
2022,Jawa Tengah,TEMANGGUNG,69.784416,25471.184528,837.71,799764.0,24733342.72,0.37,70.77,Fee,2020
2022,Jawa Tengah,KENDAL,21.566526,7871.743592000001,1118.13,1033367.0,49705156.3,0.367,73.19,Fee,2020
2022,Jawa Tengah,BATANG,90.7648,33128.865600000005,788.65,813791.0,25488048.01,0.293,69.45,Fee,2020
2022,Jawa Tengah,PEMALANG,111.86593504,40831.31313028,1118.03,1500754.0,29948827.68,0.319,67.19,Fee,2020
2022,Jawa Tengah,TEGAL,117.5482,42905.2722,876.1,1623595.0,40781386.16,0.354,69.53,Fee,2020
2022,Jawa Tengah,BREBES,251.3275,91734.4,1902.37,2010617.0,53771057.5,0.342,67.03,Fee,2020
2022,Jawa Tengah,KOTA MAGELANG,17.30965,6317.6933,16.06,121675.0,10088598.49,0.427,80.39,Fee,2020
2022,Jawa Tengah,KOTA SURAKARTA,85.53071700000001,31218.620785000003,46.01,523008.0,55964803.85,0.419,83.08,Fee,2020
2022,Jawa Tengah,KOTA SALATIGA,6.324464,2308.422712,57.36,195065.0,15407642.3,0.45,84.35,Ban,2022
2022,Jawa Tengah,KOTA SEMARANG,203.14232,74146.65783999999,373.78,1659975.0,227619168.1,0.438,84.08,Ban,2019
2022,Jawa Tengah,KOTA TEGAL,40.971784320000005,14954.77099516,39.68,278299.0,17706313.13,0.373,76.15,Fee,2020
2019,Jawa Timur,PACITAN,48.99076,17881.52592,1389.92,555304,15961908.38,0.4,68.16,None,2019
2019,Jawa Timur,TRENGGALEK,46.76825026923076,17070.52255253846,1147.22,696295,18553191.68,0.37,69.46,None,2019
2019,Jawa Timur,TULUNGAGUNG,23.37795,8532.9846,1055.65,1039284,39215494.09,0.3,72.62,Ban,2019
2019,Jawa Timur,BLITAR,41.56100000000001,15169.714000000002,1336.48,1160677,36447136.4,0.33,70.57,Ban,2019
2019,Jawa Timur,KEDIRI,77.0721753076923,28131.49479857692,1386.05,1574272,41183683.13,0.3,71.85,None,2019
2019,Jawa Timur,MALANG,158.03996800000002,57684.67624800001,3530.65,2606204,103744108.3,0.38,70.35,None,2019
2019,Jawa Timur,LUMAJANG,89.06230000000001,32507.963780000005,1790.9,1042395,32620951.1,0.3,65.33,Ban,2019
2019,Jawa Timur,BANYUWANGI,265.90067200000004,97053.943296,3593.06,1613991,83595729.11,0.31,70.6,None,2019
2019,Jawa Timur,BONDOWOSO,72.29475000000001,26387.573630000003,1525.97,775715,19854048.49,0.3,66.09,None,2019
2019,Jawa Timur,SITUBONDO,30.7344,11217.9132,1669.87,682978,20210136.3,0.32,67.09,Ban,2019
2019,Jawa Timur,PROBOLINGGO,78.77427999999999,28752.56319,1696.21,1168503,34013658.49,0.33,65.6,None,2019
2019,Jawa Timur,PASURUAN,175.49861699999997,64056.8398236923,1474.02,1627396,145875790.9,0.31,68.29,None,2019
2019,Jawa Timur,SIDOARJO,134.6323,49140.7015,634.38,2249476,204201621.6,0.31,80.05,None,2019
2019,Jawa Timur,NGANJUK,64.26083415384615,23455.449724884613,1224.25,1054611,26651116.15,0.42,71.71,None,2019
2019,Jawa Timur,MADIUN,53.822097,19645.209288,1037.58,682684,18931550.75,0.33,71.69,None,2019
2019,Jawa Timur,NGAWI,73.084,26675.748,1295.98,830108,20432646.96,0.34,70.41,None,2019
2019,Jawa Timur,BOJONEGORO,178.059,64990.9225,2198.79,1249692,78046325.64,0.31,68.75,None,2019
2019,Jawa Timur,TUBAN,54.099384,19746.155042,1834.15,1172790,64992760.39,0.3,68.37,None,2019
2019,Jawa Timur,GRESIK,53.55075000000001,19545.78285,1191.25,1312881,138893603.7,0.28,76.1,Ban,2021
2019,Jawa Timur,SAMPANG,30.17916,11015.3934,1233.08,978875,19788732.21,0.27,61.94,None,2019
2019,Jawa Timur,PAMEKASAN,41.02828196153845,14975.261982115384,792.24,879992,17028502.84,0.34,65.94,Ban,2019
2019,Jawa Timur,SUMENEP,62.42265999999999,22784.442467,1998.54,1088910,33298636.46,0.3,66.22,None,2019
2019,Jawa Timur,KOTA KEDIRI,35.3952,12918.811199999998,63.4,287409,139244873.6,0.32,78.08,Ban,2023
2019,Jawa Timur,KOTA BLITAR,6.45554,2356.20567,32.57,141876,6791619.37,0.34,78.56,None,2019
2019,Jawa Timur,KOTA MALANG,46.9329,17130.416800000003,145.28,870682,72764205.45,0.34,81.32,Ban,2019
2019,Jawa Timur,KOTA PROBOLINGGO,16.84032,6147.004989999999,56.67,237208,11349178.22,0.27,73.27,Ban,2019
2019,Jawa Timur,KOTA PASURUAN,11.552640000000002,4216.5833600000005,35.29,200422,8287819.46,0.31,75.25,None,2019
2019,Jawa Timur,KOTA MOJOKERTO,8.706185,3177.929685,16.47,129014,6801696.59,0.31,77.96,None,2019
2019,Jawa Timur,KOTA MADIUN,4.6708,1704.8896,33.29,177007,14107339.9,0.35,80.88,Fee,2020
2019,Jawa Timur,KOTA SURABAYA,432.398088,157825.63065600002,350.54,2896195,580488529.0,0.41,82.22,Ban,2019
2019,Jawa Timur,KOTA BATU,9.3056,3396.5752,136.74,207490,16924991.2,0.32,75.88,Ban,2019
2020,Jawa Timur,PACITAN,48.5826,17732.3668,1389.92,586110.0,15785198.22,0.35,68.39,Fee,2020
2020,Jawa Timur,PONOROGO,50.83526761111111,18554.872678055555,1305.7,949318.0,20513377.29,0.38,70.81,Fee,2020
2020,Jawa Timur,TRENGGALEK,87.029,31765.628499999995,1147.22,731125.0,18314461.26,0.38,69.74,Fee,2020
2020,Jawa Timur,BLITAR,31.69275,11567.82525,1336.48,1223745.0,36023963.44,0.35,70.58,Ban,2019
2020,Jawa Timur,LUMAJANG,91.26572,33312.073339999995,1790.9,1119251.0,32062005.43,0.3,65.46,Ban,2019
2020,Jawa Timur,BONDOWOSO,72.65654,26519.25507,1525.97,776151.0,19935592.83,0.33,66.43,Fee,2020
2020,Jawa Timur,SITUBONDO,37.76425688888889,13783.860576888886,1669.87,685967.0,20041854.99,0.3,67.38,Ban,2019
2020,Jawa Timur,PROBOLINGGO,77.47805,28279.63697,1696.21,1152537.0,33721074.7,0.33,66.07,Fee,2020
2020,Jawa Timur,SIDOARJO,119.4864,43612.459,634.38,2082801.0,197240690.8,0.34,80.29,Fee,2020
2020,Jawa Timur,JOMBANG,76.766161,28019.90357472222,1115.09,1318062.0,39870881.37,0.33,72.97,Fee,2022
2020,Jawa Timur,NGANJUK,27.110454,9895.343914,1224.25,1103902.0,26601161.82,0.33,71.72,Fee,2020
2020,Jawa Timur,MAGETAN,40.667631666666665,14843.685558333333,688.84,670812.0,18771762.65,0.32,73.92,Fee,2020
2020,Jawa Timur,NGAWI,112.15512,40936.34952,1295.98,870057.0,20270971.9,0.34,70.54,Fee,2020
2020,Jawa Timur,TUBAN,54.342926,19835.017016,1834.15,1198012.0,62323068.16,0.34,68.4,Fee,2020
2020,Jawa Timur,GRESIK,52.448,19143.7392,1191.25,1311215.0,134268558.4,0.3,76.11,Ban,2021
2020,Jawa Timur,PAMEKASAN,39.63237616666666,14465.929417111109,792.24,850057.0,16793846.98,0.32,66.26,Ban,2019
2020,Jawa Timur,SUMENEP,47.94884,17501.554614,1998.54,1124436.0,32750242.14,0.26,66.43,Fee,2020
2020,Jawa Timur,KOTA KEDIRI,21.9762465,8021.56876561111,63.4,286796.0,132406061.1,0.35,78.23,Ban,2023
2020,Jawa Timur,KOTA BLITAR,6.785869999999999,2476.99179,32.57,149149.0,6708144.94,0.34,78.57,Fee,2020
2020,Jawa Timur,KOTA MALANG,98.68853344444445,36021.24044838889,145.28,843810.0,72163188.51,0.4,81.45,Ban,2019
2020,Jawa Timur,KOTA PROBOLINGGO,17.59885,6423.714424000001,56.67,239649.0,11074503.33,0.31,73.27,Ban,2019
2020,Jawa Timur,KOTA PASURUAN,8.034953999999999,2932.720638,35.29,208006.0,8047228.39,0.3,75.26,Fee,2020
2020,Jawa Timur,KOTA MOJOKERTO,1.9554,713.7102,16.47,132434.0,6588057.71,0.35,78.04,Fee,2020
2020,Jawa Timur,KOTA MADIUN,4.7268,1725.342,33.29,195175.0,13519884.86,0.39,80.91,Fee,2020
2020,Jawa Timur,KOTA SURABAYA,432.077328,157707.99144,350.54,2874314.0,554509457.4,0.34,82.23,Ban,2019
2021,Jawa Timur,PACITAN,48.7441,17791.3211,1389.92,589108.0,16381242.92,0.34,68.57,Fee,2020
2021,Jawa Timur,PONOROGO,84.885042,30983.232962,1305.7,955839.0,21350008.03,0.37,71.06,Fee,2020
2021,Jawa Timur,TRENGGALEK,42.5595288,15533.974647,1147.22,734888.0,19198246.56,0.34,70.06,Fee,2020
2021,Jawa Timur,BLITAR,30.74475,11221.78725,1336.48,1231013.0,37819725.54,0.35,71.05,Ban,2019
2021,Jawa Timur,KEDIRI,60.37504200000001,22037.055456,1386.05,1644400.0,42692711.18,0.33,72.56,Fee,2020
2021,Jawa Timur,LUMAJANG,89.26700000000001,32582.714880000003,1790.9,1127094.0,33678623.82,0.31,66.07,Ban,2019
2021,Jawa Timur,BANYUWANGI,272.875086,99599.334516,3593.06,1718462.0,85918574.83,0.37,71.38,Fee,2020
2021,Jawa Timur,SITUBONDO,37.2330726,13589.8601202,1669.87,688337.0,21200850.96,0.32,67.78,Ban,2019
2021,Jawa Timur,JOMBANG,66.29625,24197.93,1115.09,1325914.0,41747215.67,0.33,73.45,Fee,2022
2021,Jawa Timur,NGANJUK,54.59601000000001,19927.68756,1224.25,1109683.0,28053330.72,0.31,71.97,Fee,2020
2021,Jawa Timur,MAGETAN,53.664,19587.710000000003,688.84,674133.0,19587872.44,0.36,74.15,Fee,2020
2021,Jawa Timur,NGAWI,109.15632,39842.43318,1295.98,873346.0,20814462.59,0.31,71.04,Fee,2020
2021,Jawa Timur,BOJONEGORO,77.67447,28351.3712118,2198.79,1307602.0,84200914.33,0.34,69.59,Fee,2020
2021,Jawa Timur,TUBAN,55.449334,20238.807448,1834.15,1203127.0,65911734.22,0.34,68.91,Fee,2020
2021,Jawa Timur,LAMONGAN,39.9492,14581.458,1782.05,1356027.0,41042888.64,0.29,73.12,Fee,2020
2021,Jawa Timur,PAMEKASAN,35.958000000000006,13124.4425,792.24,853507.0,17659220.99,0.32,66.4,Ban,2019
2021,Jawa Timur,SUMENEP,63.67735199999999,23242.408512999995,1998.54,1129822.0,35300157.05,0.29,67.04,Fee,2020
2021,Jawa Timur,KOTA KEDIRI,24.55575,8962.758849999998,63.4,287962.0,141467122.9,0.37,78.6,Ban,2023
2021,Jawa Timur,KOTA BLITAR,6.842289999999999,2497.27023,32.57,150371.0,7113597.21,0.37,78.98,Fee,2020
2021,Jawa Timur,KOTA MALANG,98.1289884,35816.9750766,145.28,844933.0,76617344.92,0.41,82.04,Ban,2019
2021,Jawa Timur,KOTA PROBOLINGGO,19.188459,7003.729912000001,56.67,241202.0,11699903.01,0.3,73.66,Ban,2019
2021,Jawa Timur,KOTA PASURUAN,8.193119999999999,2990.574852,35.29,209528.0,8491125.83,0.35,75.62,Fee,2020
2021,Jawa Timur,KOTA MADIUN,4.7884,1747.81,33.29,196917.0,14435427.95,0.34,81.25,Fee,2020
2021,Jawa Timur,KOTA SURABAYA,258.0717978,94195.9846836,350.54,2880284.0,590227115.8,0.35,82.31,Ban,2019
2021,Jawa Timur,KOTA BATU,4.5768,1670.4988,136.74,214653.0,16841143.98,0.31,76.28,Ban,2019
2022,Jawa Timur,PACITAN,100.6845,36749.986,1389.92,592916.0,17986467.59,0.34,69.37,Fee,2020
2022,Jawa Timur,PONOROGO,83.694226,30548.072896000005,1305.7,964253.0,23028248.81,0.34,71.87,Fee,2020
2022,Jawa Timur,TRENGGALEK,35.496776000000004,12956.153588,1147.22,739669.0,20882311.9,0.33,71.0,Fee,2020
2022,Jawa Timur,TULUNGAGUNG,69.22875,25268.6075,1055.65,1105337.0,44133475.7,0.34,74.06,Ban,2019
2022,Jawa Timur,KEDIRI,74.392656,27153.31944,1386.05,1656020.0,46665030.99,0.33,73.46,Fee,2020
2022,Jawa Timur,MALANG,146.58603399999998,53503.710134,3530.65,2685900.0,117457030.3,0.37,71.38,Fee,2020
2022,Jawa Timur,LUMAJANG,93.36278,34077.409360000005,1790.9,1137227.0,36663727.61,0.35,66.95,Ban,2019
2022,Jawa Timur,JEMBER,304.407,111108.729,3092.34,2567718.0,88075446.11,0.3,67.97,Fee,2020
2022,Jawa Timur,BANYUWANGI,132.1970708888889,48252.14202333334,3593.06,1731731.0,93298945.07,0.33,71.94,Fee,2020
2022,Jawa Timur,SITUBONDO,61.7376,22534.0152,1669.87,691260.0,23128644.08,0.3,68.25,Ban,2019
2022,Jawa Timur,MOJOKERTO,97.166412,35465.573927,717.83,1133584.0,95738109.45,0.33,74.89,Fee,2020
2022,Jawa Timur,JOMBANG,66.29625,24197.93,1115.09,1335972.0,45930422.31,0.31,74.05,Ban,2022
2022,Jawa Timur,NGANJUK,54.62799,19939.25202,1224.25,1117033.0,30819748.28,0.3,72.93,Fee,2020
2022,Jawa Timur,MAGETAN,41.3625,15097.1805,688.84,678343.0,21194741.15,0.35,74.85,Fee,2020
2022,Jawa Timur,NGAWI,109.56942,39993.04638,1295.98,877432.0,22454952.86,0.3,71.75,Fee,2020
2022,Jawa Timur,BOJONEGORO,26.3263,9608.9952,2198.79,1315125.0,100492890.2,0.28,70.12,Fee,2020
2022,Jawa Timur,TUBAN,55.685162,20325.218574,1834.15,1209543.0,75187654.03,0.34,69.67,Fee,2020
2022,Jawa Timur,GRESIK,45.316014,16540.342794,1191.25,1332664.0,163907912.3,0.36,77.16,Ban,2021
2022,Jawa Timur,SAMPANG,69.6615,25426.6935,1233.08,984162.0,23009313.55,0.28,63.39,Fee,2020
2022,Jawa Timur,PAMEKASAN,36.023,13148.2715,792.24,857818.0,19263350.51,0.3,66.99,Ban,2019
2022,Jawa Timur,SUMENEP,58.82770466666668,21471.87019422222,1998.54,1136632.0,40255322.85,0.27,67.87,Fee,2020
2022,Jawa Timur,KOTA KEDIRI,21.4308,7822.043999999999,63.4,289418.0,152791144.6,0.37,79.59,Ban,2023
2022,Jawa Timur,KOTA BLITAR,6.91418,2523.6757,32.57,151960.0,7833939.5,0.38,79.93,Fee,2020
2022,Jawa Timur,KOTA MALANG,104.470314,38131.667342,145.28,846126.0,84807432.08,0.42,82.71,Ban,2019
2022,Jawa Timur,KOTA PROBOLINGGO,18.742164,6841.227435,56.67,243200.0,12931380.88,0.32,74.56,Ban,2019
2022,Jawa Timur,KOTA PASURUAN,50.50831800000001,18435.518775,35.29,211497.0,9452824.46,0.36,76.54,Fee,2020
2022,Jawa Timur,KOTA MOJOKERTO,8.999394999999998,3284.534385,16.47,134350.0,7637024.08,0.38,79.32,Fee,2020
2022,Jawa Timur,KOTA MADIUN,4.846,1768.792,33.29,199192.0,15825612.53,0.4,82.01,Fee,2020
2022,Jawa Timur,KOTA SURABAYA,289.7092693333334,105743.91903955558,350.54,2887223.0,655616221.6,0.39,82.74,Ban,2019
2022,Jawa Timur,KOTA BATU,5.409199999999999,1974.3784,136.74,216735.0,18587601.95,0.31,77.22,Ban,2019
2019,Kalimantan Barat,SAMBAS,67.9,24783.2725,6394.7,535725,20529976.46,0.256,67.02,None,2019
2019,Kalimantan Barat,MEMPAWAH,14.054,5130.040000000001,2797.88,264225,8298154.64,0.302,65.5,None,2019
2019,Kalimantan Barat,SANGGAU,61.1380044,22315.5614352,12857.7,470224,19158574.37,0.285,65.67,None,2019
2019,Kalimantan Barat,KETAPANG,107.0412,39069.807,31588.0,512783,27488713.49,0.266,67.16,None,2019
2019,Kalimantan Barat,KAPUAS HULU,48.71832,17782.660656,29842.03,263207,10205696.04,0.318,65.65,None,2019
2019,Kalimantan Barat,BENGKAYANG,26.4824736,9666.2536872,5396.3,255261,8645002.95,0.303,67.57,None,2019
2019,Kalimantan Barat,KOTA PONTIANAK,22.8342,8334.426,118.32,646661,38708215.95,0.363,79.35,Ban,2019
2020,Kalimantan Barat,SAMBAS,68.6175,25045.57,6394.7,629905.0,20669991.11,0.275,67.03,Fee,2020
2020,Kalimantan Barat,MEMPAWAH,14.382,5249.700000000001,2797.88,301560.0,8545286.33,0.273,65.74,Fee,2020
